04/22/2025 05:37:02 PM [INFO] Messaggio inviato: [cospirazione] Sacramento via X | noise=0.47
04/22/2025 06:17:23 PM [INFO] Messaggio inviato: [fake_alert] Sacramento via TikTok | noise=0.45
04/22/2025 06:17:24 PM [INFO] Messaggio inviato: [generici] Redding via X | noise=0.67
04/22/2025 06:17:27 PM [INFO] Messaggio inviato: [spam] Los Angeles via Telegram | noise=0.49
04/22/2025 06:17:30 PM [INFO] Messaggio inviato: [fake_alert] Santa Barbara via TikTok | noise=0.42
04/22/2025 06:17:32 PM [INFO] Messaggio inviato: [spam] Santa Barbara via X | noise=0.87
04/22/2025 06:17:34 PM [INFO] Messaggio inviato: [cospirazione] Santa Barbara via TikTok | noise=0.56
04/22/2025 06:17:37 PM [INFO] Messaggio inviato: [cospirazione] Palm Springs via TikTok | noise=0.02
04/22/2025 06:17:39 PM [INFO] Messaggio inviato: [cospirazione] San Diego via X | noise=0.5
04/22/2025 06:17:41 PM [INFO] Messaggio inviato: [cospirazione] San Diego via Telegram | noise=0.54
04/22/2025 06:17:43 PM [INFO] Messaggio inviato: [fake_alert] Bakersfield via Telegram | noise=0.45
04/22/2025 06:17:45 PM [INFO] Messaggio inviato: [panico] Sacramento via X | noise=0.76
04/22/2025 06:17:46 PM [INFO] Messaggio inviato: [fake_alert] Fresno via Telegram | noise=0.06
04/22/2025 06:17:47 PM [INFO] Messaggio inviato: [panico] Fresno via X | noise=0.99
04/22/2025 06:17:49 PM [INFO] Messaggio inviato: [cospirazione] Bakersfield via X | noise=0.41
04/22/2025 06:17:52 PM [INFO] Messaggio inviato: [generici] San Francisco via Telegram | noise=0.06
04/22/2025 06:17:53 PM [INFO] Messaggio inviato: [panico] Santa Barbara via X | noise=0.37
04/22/2025 06:17:55 PM [INFO] Messaggio inviato: [generici] San Jose via TikTok | noise=0.36
04/22/2025 06:17:57 PM [INFO] Messaggio inviato: [generici] Redding via Telegram | noise=0.47
04/22/2025 06:17:59 PM [INFO] Messaggio inviato: [panico] San Francisco via X | noise=0.36
04/22/2025 06:18:00 PM [INFO] Messaggio inviato: [fake_alert] San Jose via Telegram | noise=0.55
04/22/2025 06:18:02 PM [INFO] Messaggio inviato: [panico] Fresno via Telegram | noise=0.2
04/22/2025 06:18:03 PM [INFO] Messaggio inviato: [cospirazione] Santa Barbara via X | noise=0.7
04/22/2025 06:18:06 PM [INFO] Messaggio inviato: [fake_alert] Los Angeles via Telegram | noise=0.21
04/22/2025 06:18:08 PM [INFO] Messaggio inviato: [panico] Los Angeles via Telegram | noise=0.98
04/22/2025 06:18:10 PM [INFO] Messaggio inviato: [fake_alert] Los Angeles via TikTok | noise=0.16
04/22/2025 06:18:13 PM [INFO] Messaggio inviato: [spam] San Francisco via X | noise=0.41
04/22/2025 06:18:15 PM [INFO] Messaggio inviato: [generici] Los Angeles via Telegram | noise=0.68
04/22/2025 06:18:17 PM [INFO] Messaggio inviato: [panico] San Jose via Telegram | noise=0.85
04/22/2025 06:18:19 PM [INFO] Messaggio inviato: [generici] Santa Barbara via X | noise=0.59
04/22/2025 06:18:21 PM [INFO] Messaggio inviato: [cospirazione] Los Angeles via TikTok | noise=0.9
04/22/2025 06:18:22 PM [INFO] Messaggio inviato: [fake_alert] Bakersfield via X | noise=0.5
04/22/2025 06:18:24 PM [INFO] Messaggio inviato: [spam] Bakersfield via TikTok | noise=0.05
04/22/2025 06:18:26 PM [INFO] Messaggio inviato: [generici] Los Angeles via Telegram | noise=0.34
04/22/2025 06:18:27 PM [INFO] Messaggio inviato: [panico] San Francisco via X | noise=0.92
04/22/2025 06:18:28 PM [INFO] Messaggio inviato: [panico] San Diego via TikTok | noise=0.74
04/22/2025 06:18:30 PM [INFO] Messaggio inviato: [spam] San Francisco via TikTok | noise=0.12
04/22/2025 06:18:32 PM [INFO] Messaggio inviato: [cospirazione] Bakersfield via TikTok | noise=0.14
04/22/2025 06:18:35 PM [INFO] Messaggio inviato: [panico] Palm Springs via TikTok | noise=0.51
04/22/2025 06:18:37 PM [INFO] Messaggio inviato: [generici] Palm Springs via X | noise=0.64
04/22/2025 06:18:38 PM [INFO] Messaggio inviato: [panico] Bakersfield via TikTok | noise=0.16
04/22/2025 06:18:40 PM [INFO] Messaggio inviato: [spam] Redding via X | noise=0.1
04/22/2025 06:18:42 PM [INFO] Messaggio inviato: [panico] Palm Springs via Telegram | noise=0.43
04/22/2025 06:18:43 PM [INFO] Messaggio inviato: [panico] San Jose via Telegram | noise=0.93
04/22/2025 06:18:45 PM [INFO] Messaggio inviato: [spam] Santa Barbara via Telegram | noise=0.49
04/22/2025 06:18:48 PM [INFO] Messaggio inviato: [fake_alert] Palm Springs via Telegram | noise=0.6
04/22/2025 06:18:49 PM [INFO] Messaggio inviato: [generici] Redding via Telegram | noise=0.91
04/22/2025 06:18:52 PM [INFO] Messaggio inviato: [cospirazione] Bakersfield via Telegram | noise=0.19
04/22/2025 06:18:55 PM [INFO] Messaggio inviato: [cospirazione] San Diego via TikTok | noise=0.13
04/22/2025 06:18:57 PM [INFO] Messaggio inviato: [panico] San Francisco via X | noise=0.16
04/22/2025 06:18:59 PM [INFO] Messaggio inviato: [spam] San Jose via X | noise=0.03
04/22/2025 06:19:02 PM [INFO] Messaggio inviato: [spam] Bakersfield via Telegram | noise=0.64
04/22/2025 06:19:04 PM [INFO] Messaggio inviato: [fake_alert] San Francisco via TikTok | noise=0.4
04/22/2025 06:19:06 PM [INFO] Messaggio inviato: [fake_alert] San Jose via TikTok | noise=0.17
04/22/2025 06:19:07 PM [INFO] Messaggio inviato: [fake_alert] Bakersfield via TikTok | noise=0.11
04/22/2025 06:19:10 PM [INFO] Messaggio inviato: [panico] Fresno via Telegram | noise=0.75
04/22/2025 06:19:13 PM [INFO] Messaggio inviato: [spam] Palm Springs via X | noise=0.88
04/22/2025 06:19:15 PM [INFO] Messaggio inviato: [fake_alert] Santa Barbara via Telegram | noise=0.61
04/22/2025 06:19:16 PM [INFO] Messaggio inviato: [cospirazione] Los Angeles via X | noise=0.64
04/22/2025 06:19:19 PM [INFO] Messaggio inviato: [spam] Los Angeles via TikTok | noise=0.87
04/22/2025 06:19:22 PM [INFO] Messaggio inviato: [cospirazione] Bakersfield via X | noise=0.24
04/22/2025 06:19:23 PM [INFO] Messaggio inviato: [panico] Fresno via TikTok | noise=0.47
04/22/2025 06:19:26 PM [INFO] Messaggio inviato: [panico] Sacramento via TikTok | noise=0.13
04/22/2025 06:19:28 PM [INFO] Messaggio inviato: [fake_alert] Sacramento via Telegram | noise=0.35
04/22/2025 06:19:31 PM [INFO] Messaggio inviato: [cospirazione] Palm Springs via Telegram | noise=0.07
04/22/2025 06:19:32 PM [INFO] Messaggio inviato: [fake_alert] Bakersfield via X | noise=0.84
04/22/2025 06:19:35 PM [INFO] Messaggio inviato: [cospirazione] San Jose via TikTok | noise=0.13
04/22/2025 06:19:36 PM [INFO] Messaggio inviato: [spam] Redding via X | noise=0.72
04/22/2025 06:19:39 PM [INFO] Messaggio inviato: [panico] San Francisco via X | noise=0.96
04/22/2025 06:19:40 PM [INFO] Messaggio inviato: [panico] San Francisco via TikTok | noise=0.28
04/22/2025 06:19:42 PM [INFO] Messaggio inviato: [panico] San Francisco via Telegram | noise=0.98
04/22/2025 06:19:43 PM [INFO] Messaggio inviato: [fake_alert] San Francisco via X | noise=0.88
04/22/2025 06:19:46 PM [INFO] Messaggio inviato: [cospirazione] Sacramento via Telegram | noise=0.23
04/22/2025 06:19:49 PM [INFO] Messaggio inviato: [spam] Bakersfield via X | noise=0.93
04/22/2025 06:19:50 PM [INFO] Messaggio inviato: [fake_alert] Los Angeles via Telegram | noise=0.7
04/22/2025 06:19:52 PM [INFO] Messaggio inviato: [spam] Bakersfield via X | noise=0.7
04/22/2025 06:19:54 PM [INFO] Messaggio inviato: [panico] Sacramento via TikTok | noise=0.73
04/22/2025 06:19:56 PM [INFO] Messaggio inviato: [spam] Santa Barbara via Telegram | noise=0.7
04/22/2025 06:19:58 PM [INFO] Messaggio inviato: [fake_alert] Palm Springs via TikTok | noise=0.57
04/22/2025 06:20:01 PM [INFO] Messaggio inviato: [fake_alert] Santa Barbara via Telegram | noise=0.5
04/22/2025 06:20:03 PM [INFO] Messaggio inviato: [generici] Sacramento via TikTok | noise=0.1
04/22/2025 06:20:05 PM [INFO] Messaggio inviato: [fake_alert] Palm Springs via X | noise=0.17
04/22/2025 06:20:07 PM [INFO] Messaggio inviato: [panico] Fresno via X | noise=0.6
04/22/2025 06:20:09 PM [INFO] Messaggio inviato: [generici] Palm Springs via X | noise=0.4
04/22/2025 06:20:11 PM [INFO] Messaggio inviato: [fake_alert] San Diego via TikTok | noise=0.92
04/22/2025 06:20:14 PM [INFO] Messaggio inviato: [fake_alert] Fresno via X | noise=0.08
04/22/2025 06:20:16 PM [INFO] Messaggio inviato: [panico] Santa Barbara via X | noise=0.29
04/22/2025 06:20:17 PM [INFO] Messaggio inviato: [spam] Bakersfield via X | noise=0.93
04/22/2025 06:20:19 PM [INFO] Messaggio inviato: [cospirazione] Bakersfield via TikTok | noise=0.75
04/22/2025 06:20:21 PM [INFO] Messaggio inviato: [spam] Redding via Telegram | noise=0.22
04/22/2025 06:20:24 PM [INFO] Messaggio inviato: [generici] San Diego via Telegram | noise=0.98
04/22/2025 06:20:26 PM [INFO] Messaggio inviato: [panico] Fresno via X | noise=0.61
04/22/2025 06:20:29 PM [INFO] Messaggio inviato: [spam] Fresno via X | noise=0.61
04/22/2025 06:20:31 PM [INFO] Messaggio inviato: [spam] Sacramento via Telegram | noise=0.9
04/22/2025 06:20:33 PM [INFO] Messaggio inviato: [generici] Bakersfield via Telegram | noise=0.51
04/22/2025 06:20:35 PM [INFO] Messaggio inviato: [generici] San Jose via TikTok | noise=0.79
04/22/2025 06:20:37 PM [INFO] Messaggio inviato: [fake_alert] San Francisco via TikTok | noise=0.17
04/22/2025 06:20:38 PM [INFO] Messaggio inviato: [generici] Redding via TikTok | noise=0.17
04/22/2025 06:20:39 PM [INFO] Messaggio inviato: [spam] Los Angeles via Telegram | noise=0.05
04/22/2025 06:20:42 PM [INFO] Messaggio inviato: [spam] Los Angeles via Telegram | noise=0.57
04/22/2025 06:20:44 PM [INFO] Messaggio inviato: [panico] Fresno via Telegram | noise=0.89
04/22/2025 06:20:46 PM [INFO] Messaggio inviato: [panico] Palm Springs via TikTok | noise=0.71
04/22/2025 06:20:47 PM [INFO] Messaggio inviato: [panico] San Jose via X | noise=0.29
04/22/2025 06:20:50 PM [INFO] Messaggio inviato: [generici] Redding via Telegram | noise=0.44
04/22/2025 06:20:53 PM [INFO] Messaggio inviato: [spam] San Diego via X | noise=0.12
04/22/2025 06:20:55 PM [INFO] Messaggio inviato: [cospirazione] Palm Springs via TikTok | noise=0.16
04/22/2025 06:20:57 PM [INFO] Messaggio inviato: [fake_alert] Santa Barbara via X | noise=0.31
04/22/2025 06:21:00 PM [INFO] Messaggio inviato: [generici] San Francisco via Telegram | noise=0.88
04/22/2025 06:21:02 PM [INFO] Messaggio inviato: [fake_alert] San Jose via TikTok | noise=0.45
04/22/2025 06:21:04 PM [INFO] Messaggio inviato: [panico] San Jose via TikTok | noise=0.68
04/22/2025 06:21:06 PM [INFO] Messaggio inviato: [panico] Sacramento via TikTok | noise=0.91
04/22/2025 06:21:08 PM [INFO] Messaggio inviato: [spam] Palm Springs via Telegram | noise=0.16
04/22/2025 06:21:10 PM [INFO] Messaggio inviato: [spam] Fresno via Telegram | noise=0.8
04/22/2025 06:21:12 PM [INFO] Messaggio inviato: [generici] Redding via Telegram | noise=0.0
04/22/2025 06:21:14 PM [INFO] Messaggio inviato: [panico] Palm Springs via TikTok | noise=0.33
04/22/2025 06:21:17 PM [INFO] Messaggio inviato: [generici] San Jose via Telegram | noise=0.41
04/22/2025 06:21:19 PM [INFO] Messaggio inviato: [generici] Sacramento via TikTok | noise=0.62
04/22/2025 06:21:21 PM [INFO] Messaggio inviato: [fake_alert] Sacramento via X | noise=0.92
04/22/2025 06:21:23 PM [INFO] Messaggio inviato: [cospirazione] Sacramento via X | noise=0.5
04/22/2025 06:21:25 PM [INFO] Messaggio inviato: [fake_alert] Redding via X | noise=0.86
04/22/2025 06:21:27 PM [INFO] Messaggio inviato: [spam] Sacramento via X | noise=0.97
04/22/2025 06:21:29 PM [INFO] Messaggio inviato: [spam] Fresno via Telegram | noise=0.57
04/22/2025 06:21:31 PM [INFO] Messaggio inviato: [fake_alert] San Jose via X | noise=0.94
04/22/2025 06:21:32 PM [INFO] Messaggio inviato: [panico] Los Angeles via TikTok | noise=0.43
04/22/2025 06:21:35 PM [INFO] Messaggio inviato: [panico] Palm Springs via Telegram | noise=0.51
04/22/2025 06:21:37 PM [INFO] Messaggio inviato: [fake_alert] Los Angeles via X | noise=0.77
04/22/2025 06:21:39 PM [INFO] Messaggio inviato: [panico] Bakersfield via Telegram | noise=0.63
04/22/2025 06:21:41 PM [INFO] Messaggio inviato: [fake_alert] San Francisco via Telegram | noise=0.18
04/22/2025 06:21:43 PM [INFO] Messaggio inviato: [generici] Redding via X | noise=0.31
04/22/2025 06:21:45 PM [INFO] Messaggio inviato: [cospirazione] Fresno via TikTok | noise=0.81
04/22/2025 06:21:48 PM [INFO] Messaggio inviato: [fake_alert] Bakersfield via Telegram | noise=0.51
04/22/2025 06:21:49 PM [INFO] Messaggio inviato: [panico] Los Angeles via X | noise=0.7
04/22/2025 06:21:50 PM [INFO] Messaggio inviato: [spam] Los Angeles via Telegram | noise=0.24
04/22/2025 06:21:53 PM [INFO] Messaggio inviato: [spam] San Diego via TikTok | noise=0.02
04/22/2025 06:21:55 PM [INFO] Messaggio inviato: [panico] Fresno via Telegram | noise=0.91
04/22/2025 06:21:58 PM [INFO] Messaggio inviato: [spam] San Francisco via TikTok | noise=0.27
04/22/2025 06:22:00 PM [INFO] Messaggio inviato: [fake_alert] Bakersfield via TikTok | noise=0.96
04/22/2025 06:22:01 PM [INFO] Messaggio inviato: [cospirazione] Redding via Telegram | noise=0.41
04/22/2025 06:22:03 PM [INFO] Messaggio inviato: [fake_alert] Fresno via X | noise=0.92
04/22/2025 06:22:05 PM [INFO] Messaggio inviato: [fake_alert] Fresno via Telegram | noise=0.56
04/22/2025 06:22:07 PM [INFO] Messaggio inviato: [generici] Los Angeles via X | noise=0.18
04/22/2025 06:22:08 PM [INFO] Messaggio inviato: [spam] Sacramento via TikTok | noise=0.17
04/22/2025 06:22:10 PM [INFO] Messaggio inviato: [generici] Los Angeles via TikTok | noise=0.42
04/22/2025 06:22:11 PM [INFO] Messaggio inviato: [fake_alert] Sacramento via X | noise=0.84
04/22/2025 06:22:13 PM [INFO] Messaggio inviato: [cospirazione] Bakersfield via TikTok | noise=0.25
04/22/2025 06:22:15 PM [INFO] Messaggio inviato: [spam] San Francisco via X | noise=0.48
04/22/2025 06:22:18 PM [INFO] Messaggio inviato: [panico] Los Angeles via Telegram | noise=0.1
04/22/2025 06:22:20 PM [INFO] Messaggio inviato: [cospirazione] Palm Springs via X | noise=0.49
04/22/2025 06:22:22 PM [INFO] Messaggio inviato: [fake_alert] San Diego via X | noise=0.47
04/22/2025 06:22:24 PM [INFO] Messaggio inviato: [cospirazione] San Diego via TikTok | noise=0.13
04/22/2025 06:22:25 PM [INFO] Messaggio inviato: [cospirazione] Sacramento via X | noise=0.57
04/22/2025 06:22:27 PM [INFO] Messaggio inviato: [generici] Sacramento via X | noise=0.09
04/22/2025 06:22:29 PM [INFO] Messaggio inviato: [cospirazione] San Francisco via TikTok | noise=0.32
04/22/2025 06:22:30 PM [INFO] Messaggio inviato: [panico] Fresno via X | noise=0.09
04/22/2025 06:22:32 PM [INFO] Messaggio inviato: [cospirazione] Santa Barbara via TikTok | noise=0.77
04/22/2025 06:22:33 PM [INFO] Messaggio inviato: [generici] Palm Springs via TikTok | noise=0.73
04/22/2025 06:22:35 PM [INFO] Messaggio inviato: [fake_alert] Palm Springs via TikTok | noise=0.17
04/22/2025 06:22:36 PM [INFO] Messaggio inviato: [cospirazione] Palm Springs via X | noise=0.86
04/22/2025 06:22:39 PM [INFO] Messaggio inviato: [generici] Fresno via X | noise=0.58
04/22/2025 06:22:41 PM [INFO] Messaggio inviato: [generici] San Francisco via TikTok | noise=0.29
04/22/2025 06:22:44 PM [INFO] Messaggio inviato: [fake_alert] Palm Springs via TikTok | noise=0.67
04/22/2025 06:22:45 PM [INFO] Messaggio inviato: [fake_alert] Sacramento via X | noise=0.72
04/22/2025 06:22:46 PM [INFO] Messaggio inviato: [spam] San Diego via Telegram | noise=0.91
04/22/2025 06:22:49 PM [INFO] Messaggio inviato: [fake_alert] Fresno via X | noise=0.86
04/22/2025 06:22:51 PM [INFO] Messaggio inviato: [generici] Bakersfield via TikTok | noise=0.57
04/22/2025 06:22:52 PM [INFO] Messaggio inviato: [spam] Los Angeles via X | noise=0.71
04/22/2025 06:22:53 PM [INFO] Messaggio inviato: [cospirazione] Santa Barbara via TikTok | noise=0.63
04/22/2025 06:22:55 PM [INFO] Messaggio inviato: [cospirazione] Bakersfield via Telegram | noise=0.5
04/22/2025 06:22:57 PM [INFO] Messaggio inviato: [spam] San Jose via TikTok | noise=0.69
04/22/2025 06:22:58 PM [INFO] Messaggio inviato: [panico] Fresno via TikTok | noise=0.11
04/22/2025 06:23:01 PM [INFO] Messaggio inviato: [spam] Fresno via Telegram | noise=0.53
